day,land,crop,ph,sun,humidity,richness,compatibility
197,2,Barley,7.328488239052259,10.739213329013886,65.15633396932665,77.47287591116061,51.610363111651615
197,2,Corn,7.328488239052259,10.739213329013886,65.15633396932665,77.47287591116061,51.610363111651615
197,2,Carrot,7.328488239052259,10.739213329013886,65.15633396932665,77.47287591116061,51.610363111651615
197,3,Potato,5.656802024886865,11.335425677743387,48.70829562249465,77.10921369746724,41.85138316245619
197,3,Tomato,5.656802024886865,11.335425677743387,48.70829562249465,77.10921369746724,41.85138316245619
197,3,Barley,5.656802024886865,11.335425677743387,48.70829562249465,77.10921369746724,41.85138316245619
197,3,Corn,5.656802024886865,11.335425677743387,48.70829562249465,77.10921369746724,41.85138316245619
197,3,Carrot,5.656802024886865,11.335425677743387,48.70829562249465,77.10921369746724,41.85138316245619
198,1,Potato,6.471277410611425,9.629651343156048,63.6511995524878,15.1183390375645,42.3955062195514
198,1,Tomato,6.471277410611425,9.629651343156048,63.6511995524878,15.1183390375645,42.3955062195514
198,1,Barley,6.471277410611425,9.629651343156048,63.6511995524878,15.1183390375645,42.3955062195514
198,1,Corn,6.471277410611425,9.629651343156048,63.6511995524878,15.1183390375645,42.3955062195514
198,1,Carrot,6.471277410611425,9.629651343156048,63.6511995524878,15.1183390375645,42.3955062195514
198,2,Potato,7.187150385122529,8.531816510707646,80.04496938288695,95.00059608040428,50.015422917959775
198,2,Tomato,7.187150385122529,8.531816510707646,80.04496938288695,95.00059608040428,50.015422917959775
198,2,Barley,7.187150385122529,8.531816510707646,80.04496938288695,95.00059608040428,50.015422917959775
198,2,Corn,7.187150385122529,8.531816510707646,80.04496938288695,95.00059608040428,50.015422917959775
198,2,Carrot,7.187150385122529,8.531816510707646,80.04496938288695,95.00059608040428,50.015422917959775
198,3,Potato,6.067484281196405,8.494586501900889,84.3212625432429,4.221315221918253,41.78269753910019
198,3,Tomato,6.067484281196405,8.494586501900889,84.3212625432429,4.221315221918253,41.78269753910019
198,3,Barley,6.067484281196405,8.494586501900889,84.3212625432429,4.221315221918253,41.78269753910019
198,3,Corn,6.067484281196405,8.494586501900889,84.3212625432429,4.221315221918253,41.78269753910019
198,3,Carrot,6.067484281196405,8.494586501900889,84.3212625432429,4.221315221918253,41.78269753910019
199,1,Potato,8.48594335892225,9.328491434357037,17.412572265017268,7.902745910887566,41.62979892240084
199,1,Tomato,8.48594335892225,9.328491434357037,17.412572265017268,7.902745910887566,41.62979892240084
199,1,Barley,8.48594335892225,9.328491434357037,17.412572265017268,7.902745910887566,41.62979892240084
199,1,Corn,8.48594335892225,9.328491434357037,17.412572265017268,7.902745910887566,41.62979892240084
199,1,Carrot,8.48594335892225,9.328491434357037,17.412572265017268,7.902745910887566,41.62979892240084
199,2,Potato,6.327647481023286,5.704531482045983,45.62082295646876,18.32627097773819,42.25499048015655
199,2,Tomato,6.327647481023286,5.704531482045983,45.62082295646876,18.32627097773819,42.25499048015655
199,2,Barley,6.327647481023286,5.704531482045983,45.62082295646876,18.32627097773819,42.25499048015655
199,2,Corn,6.327647481023286,5.704531482045983,45.62082295646876,18.32627097773819,42.25499048015655
199,2,Carrot,6.327647481023286,5.704531482045983,45.62082295646876,18.32627097773819,42.25499048015655
199,3,Potato,7.067706859478382,6.817096034601504,49.344803765686784,16.687412595243178,43.38255810303005
199,3,Tomato,7.067706859478382,6.817096034601504,49.344803765686784,16.687412595243178,43.38255810303005
199,3,Barley,7.067706859478382,6.817096034601504,49.344803765686784,16.687412595243178,43.38255810303005
199,3,Corn,7.067706859478382,6.817096034601504,49.344803765686784,16.687412595243178,43.38255810303005
199,3,Carrot,7.067706859478382,6.817096034601504,49.344803765686784,16.687412595243178,43.38255810303005
200,1,Potato,5.6421524055514825,11.583394784720863,49.656995288189904,89.5388426526223,41.82011123203843
200,1,Tomato,5.6421524055514825,11.583394784720863,49.656995288189904,89.5388426526223,41.82011123203843
200,1,Barley,5.6421524055514825,11.583394784720863,49.656995288189904,89.5388426526223,41.82011123203843
200,1,Corn,5.6421524055514825,11.583394784720863,49.656995288189904,89.5388426526223,41.82011123203843
200,1,Carrot,5.6421524055514825,11.583394784720863,49.656995288189904,89.5388426526223,41.82011123203843
200,2,Potato,8.059452167567148,6.936220849228942,29.508740853605808,58.5399985843882,45.137964821608904
200,2,Tomato,8.059452167567148,6.936220849228942,29.508740853605808,58.5399985843882,45.137964821608904
200,2,Barley,8.059452167567148,6.936220849228942,29.508740853605808,58.5399985843882,45.137964821608904
200,2,Corn,8.059452167567148,6.936220849228942,29.508740853605808,58.5399985843882,45.137964821608904
200,2,Carrot,8.059452167567148,6.936220849228942,29.508740853605808,58.5399985843882,45.137964821608904
200,3,Potato,6.063476958072295,5.727202910559725,77.49824509557278,21.693409087548265,39.65163685372684
200,3,Tomato,6.063476958072295,5.727202910559725,77.49824509557278,21.693409087548265,39.65163685372684
200,3,Barley,6.063476958072295,5.727202910559725,77.49824509557278,21.693409087548265,39.65163685372684
200,3,Corn,6.063476958072295,5.727202910559725,77.49824509557278,21.693409087548265,39.65163685372684
200,3,Carrot,6.063476958072295,5.727202910559725,77.49824509557278,21.693409087548265,39.65163685372684
201,1,Potato,5.785060980814958,8.964081574941616,89.3463452122206,14.979134096341241,42.12744757121448
201,1,Tomato,5.785060980814958,8.964081574941616,89.3463452122206,14.979134096341241,42.12744757121448
201,1,Barley,5.785060980814958,8.964081574941616,89.3463452122206,14.979134096341241,42.12744757121448
201,1,Corn,5.785060980814958,8.964081574941616,89.3463452122206,14.979134096341241,42.12744757121448
201,1,Carrot,5.785060980814958,8.964081574941616,89.3463452122206,14.979134096341241,42.12744757121448
201,2,Potato,6.717961604586397,6.234635433815162,16.42901656102393,89.57076061049622,41.91647729017381
201,2,Tomato,6.717961604586397,6.234635433815162,16.42901656102393,89.57076061049622,41.91647729017381
201,2,Barley,6.717961604586397,6.234635433815162,16.42901656102393,89.57076061049622,41.91647729017381
201,2,Corn,6.717961604586397,6.234635433815162,16.42901656102393,89.57076061049622,41.91647729017381
201,2,Carrot,6.717961604586397,6.234635433815162,16.42901656102393,89.57076061049622,41.91647729017381
201,3,Potato,7.823677433625791,11.098700717332145,25.62782672987206,56.88471797777933,43.89335119481798
201,3,Tomato,7.823677433625791,11.098700717332145,25.62782672987206,56.88471797777933,43.89335119481798
201,3,Barley,7.823677433625791,11.098700717332145,25.62782672987206,56.88471797777933,43.89335119481798
201,3,Corn,7.823677433625791,11.098700717332145,25.62782672987206,56.88471797777933,43.89335119481798
201,3,Carrot,7.823677433625791,11.098700717332145,25.62782672987206,56.88471797777933,43.89335119481798
202,1,Potato,6.332917084268218,11.034724433616129,10.411170537706287,35.61497029024031,41.108766775812285
202,1,Tomato,6.332917084268218,11.034724433616129,10.411170537706287,35.61497029024031,41.108766775812285
202,1,Barley,6.332917084268218,11.034724433616129,10.411170537706287,35.61497029024031,41.108766775812285
202,1,Corn,6.332917084268218,11.034724433616129,10.411170537706287,35.61497029024031,41.108766775812285
202,1,Carrot,6.332917084268218,11.034724433616129,10.411170537706287,35.61497029024031,41.108766775812285
202,2,Potato,8.262210023946908,5.475426017951484,57.000850527570094,96.3431379319032,41.727540356765466
202,2,Tomato,8.262210023946908,5.475426017951484,57.000850527570094,96.3431379319032,41.727540356765466
202,2,Barley,8.262210023946908,5.475426017951484,57.000850527570094,96.3431379319032,41.727540356765466
202,2,Corn,8.262210023946908,5.475426017951484,57.000850527570094,96.3431379319032,41.727540356765466
202,2,Carrot,8.262210023946908,5.475426017951484,57.000850527570094,96.3431379319032,41.727540356765466
202,3,Potato,6.173317379256285,6.5926570948658,44.408579123683715,25.51439996914032,44.75633064640904
202,3,Tomato,6.173317379256285,6.5926570948658,44.408579123683715,25.51439996914032,44.75633064640904
202,3,Barley,6.173317379256285,6.5926570948658,44.408579123683715,25.51439996914032,44.75633064640904
202,3,Corn,6.173317379256285,6.5926570948658,44.408579123683715,25.51439996914032,44.75633064640904
202,3,Carrot,6.173317379256285,6.5926570948658,44.408579123683715,25.51439996914032,44.75633064640904
203,1,Potato,7.2417524108523885,5.695844991785134,85.19762912125722,23.524958360109594,42.03815297724498
203,1,Tomato,7.2417524108523885,5.695844991785134,85.19762912125722,23.524958360109594,42.03815297724498
203,1,Barley,7.2417524108523885,5.695844991785134,85.19762912125722,23.524958360109594,42.03815297724498
203,1,Corn,7.2417524108523885,5.695844991785134,85.19762912125722,23.524958360109594,42.03815297724498
203,1,Carrot,7.2417524108523885,5.695844991785134,85.19762912125722,23.524958360109594,42.03815297724498
203,2,Potato,8.194058146644618,7.310825029028589,66.95182425698849,83.30029129212532,47.43278218805364
203,2,Tomato,8.194058146644618,7.310825029028589,66.95182425698849,83.30029129212532,47.43278218805364
203,2,Barley,8.194058146644618,7.310825029028589,66.95182425698849,83.30029129212532,47.43278218805364
203,2,Corn,8.194058146644618,7.310825029028589,66.95182425698849,83.30029129212532,47.43278218805364
203,2,Carrot,8.194058146644618,7.310825029028589,66.95182425698849,83.30029129212532,47.43278218805364
203,3,Potato,6.227952607383372,5.922533616113102,61.06104261790836,30.091512524770113,42.21288170611958
203,3,Tomato,6.227952607383372,5.922533616113102,61.06104261790836,30.091512524770113,42.21288170611958
203,3,Barley,6.227952607383372,5.922533616113102,61.06104261790836,30.091512524770113,42.21288170611958
203,3,Corn,6.227952607383372,5.922533616113102,61.06104261790836,30.091512524770113,42.21288170611958
203,3,Carrot,6.227952607383372,5.922533616113102,61.06104261790836,30.091512524770113,42.21288170611958
204,1,Potato,5.573608221320571,9.867557943850162,62.03995215532804,47.194855955914875,41.69436381131199
204,1,Tomato,5.573608221320571,9.867557943850162,62.03995215532804,47.194855955914875,41.69436381131199
204,1,Barley,5.573608221320571,9.867557943850162,62.03995215532804,47.194855955914875,41.69436381131199
204,1,Corn,5.573608221320571,9.867557943850162,62.03995215532804,47.194855955914875,41.69436381131199
204,1,Carrot,5.573608221320571,9.867557943850162,62.03995215532804,47.194855955914875,41.69436381131199
204,2,Potato,7.647168080289216,8.84892892820358,77.38678410092682,20.08571878361436,44.05949451938935
204,2,Tomato,7.647168080289216,8.84892892820358,77.38678410092682,20.08571878361436,44.05949451938935
204,2,Barley,7.647168080289216,8.84892892820358,77.38678410092682,20.08571878361436,44.05949451938935
204,2,Corn,7.647168080289216,8.84892892820358,77.38678410092682,20.08571878361436,44.05949451938935
204,2,Carrot,7.647168080289216,8.84892892820358,77.38678410092682,20.08571878361436,44.05949451938935
204,3,Potato,5.536996491763744,11.225241416066016,49.3896184922827,53.849643904976595,41.67634158824478
204,3,Tomato,5.536996491763744,11.225241416066016,49.3896184922827,53.849643904976595,41.67634158824478
204,3,Barley,5.536996491763744,11.225241416066016,49.3896184922827,53.849643904976595,41.67634158824478
204,3,Corn,5.536996491763744,11.225241416066016,49.3896184922827,53.849643904976595,41.67634158824478
204,3,Carrot,5.536996491763744,11.225241416066016,49.3896184922827,53.849643904976595,41.67634158824478
205,1,Potato,6.533065308964789,11.900937468200482,39.95358687846625,83.89352068709613,48.097054289595214
205,1,Tomato,6.533065308964789,11.900937468200482,39.95358687846625,83.89352068709613,48.097054289595214
205,1,Barley,6.533065308964789,11.900937468200482,39.95358687846625,83.89352068709613,48.097054289595214
205,1,Corn,6.533065308964789,11.900937468200482,39.95358687846625,83.89352068709613,48.097054289595214
205,1,Carrot,6.533065308964789,11.900937468200482,39.95358687846625,83.89352068709613,48.097054289595214
205,2,Potato,6.250505317001828,9.78107654504067,24.76403821349222,1.765989883981256,40.563236754244116
205,2,Tomato,6.250505317001828,9.78107654504067,24.76403821349222,1.765989883981256,40.563236754244116
205,2,Barley,6.250505317001828,9.78107654504067,24.76403821349222,1.765989883981256,40.563236754244116
205,2,Corn,6.250505317001828,9.78107654504067,24.76403821349222,1.765989883981256,40.563236754244116
205,2,Carrot,6.250505317001828,9.78107654504067,24.76403821349222,1.765989883981256,40.563236754244116
205,3,Potato,8.064842263057315,11.13556222210467,66.0238863941758,98.22743488703264,54.12630515524719
205,3,Tomato,8.064842263057315,11.13556222210467,66.0238863941758,98.22743488703264,54.12630515524719
205,3,Barley,8.064842263057315,11.13556222210467,66.0238863941758,98.22743488703264,54.12630515524719
205,3,Corn,8.064842263057315,11.13556222210467,66.0238863941758,98.22743488703264,54.12630515524719
205,3,Carrot,8.064842263057315,11.13556222210467,66.0238863941758,98.22743488703264,54.12630515524719
206,1,Potato,7.664959438901055,6.202174481189446,59.75654703318425,21.58578443813699,43.10639125091924
206,1,Tomato,7.664959438901055,6.202174481189446,59.75654703318425,21.58578443813699,43.10639125091924
206,1,Barley,7.664959438901055,6.202174481189446,59.75654703318425,21.58578443813699,43.10639125091924
206,1,Corn,7.664959438901055,6.202174481189446,59.75654703318425,21.58578443813699,43.10639125091924
206,1,Carrot,7.664959438901055,6.202174481189446,59.75654703318425,21.58578443813699,43.10639125091924
206,2,Potato,6.419367827392683,5.824018466271854,83.80802388031994,2.284286727093654,40.70482384425557
206,2,Tomato,6.419367827392683,5.824018466271854,83.80802388031994,2.284286727093654,40.70482384425557
206,2,Barley,6.419367827392683,5.824018466271854,83.80802388031994,2.284286727093654,40.70482384425557
206,2,Corn,6.419367827392683,5.824018466271854,83.80802388031994,2.284286727093654,40.70482384425557
206,2,Carrot,6.419367827392683,5.824018466271854,83.80802388031994,2.284286727093654,40.70482384425557
206,3,Potato,8.052237550046982,10.386753831520286,85.48421246378399,77.74350520830832,57.6024511398856
206,3,Tomato,8.052237550046982,10.386753831520286,85.48421246378399,77.74350520830832,57.6024511398856
206,3,Barley,8.052237550046982,10.386753831520286,85.48421246378399,77.74350520830832,57.6024511398856
206,3,Corn,8.052237550046982,10.386753831520286,85.48421246378399,77.74350520830832,57.6024511398856
206,3,Carrot,8.052237550046982,10.386753831520286,85.48421246378399,77.74350520830832,57.6024511398856
207,1,Potato,6.18554458977919,7.2175835456901885,83.11809000078101,9.729661567895354,41.37495649785925
207,1,Tomato,6.18554458977919,7.2175835456901885,83.11809000078101,9.729661567895354,41.37495649785925
207,1,Barley,6.18554458977919,7.2175835456901885,83.11809000078101,9.729661567895354,41.37495649785925
207,1,Corn,6.18554458977919,7.2175835456901885,83.11809000078101,9.729661567895354,41.37495649785925
207,1,Carrot,6.18554458977919,7.2175835456901885,83.11809000078101,9.729661567895354,41.37495649785925
207,2,Potato,7.627571070021871,8.332154818605542,24.70636098006363,83.59894533108849,43.74212585510508
207,2,Tomato,7.627571070021871,8.332154818605542,24.70636098006363,83.59894533108849,43.74212585510508
207,2,Barley,7.627571070021871,8.332154818605542,24.70636098006363,83.59894533108849,43.74212585510508
207,2,Corn,7.627571070021871,8.332154818605542,24.70636098006363,83.59894533108849,43.74212585510508
207,2,Carrot,7.627571070021871,8.332154818605542,24.70636098006363,83.59894533108849,43.74212585510508
207,3,Potato,6.852311750037478,8.280906915536768,58.02728587315772,4.112014350158821,41.762291034352586
207,3,Tomato,6.852311750037478,8.280906915536768,58.02728587315772,4.112014350158821,41.762291034352586
207,3,Barley,6.852311750037478,8.280906915536768,58.02728587315772,4.112014350158821,41.762291034352586
207,3,Corn,6.852311750037478,8.280906915536768,58.02728587315772,4.112014350158821,41.762291034352586
207,3,Carrot,6.852311750037478,8.280906915536768,58.02728587315772,4.112014350158821,41.762291034352586
208,1,Potato,7.018349797209888,10.37439070399315,72.69403718450977,86.97267930772318,50.05691970865238
208,1,Tomato,7.018349797209888,10.37439070399315,72.69403718450977,86.97267930772318,50.05691970865238
208,1,Barley,7.018349797209888,10.37439070399315,72.69403718450977,86.97267930772318,50.05691970865238
208,1,Corn,7.018349797209888,10.37439070399315,72.69403718450977,86.97267930772318,50.05691970865238
208,1,Carrot,7.018349797209888,10.37439070399315,72.69403718450977,86.97267930772318,50.05691970865238
208,2,Potato,7.228327830513415,9.558099082290251,13.12686012082029,63.16698836908829,41.517393994792805
208,2,Tomato,7.228327830513415,9.558099082290251,13.12686012082029,63.16698836908829,41.517393994792805
208,2,Barley,7.228327830513415,9.558099082290251,13.12686012082029,63.16698836908829,41.517393994792805
208,2,Corn,7.228327830513415,9.558099082290251,13.12686012082029,63.16698836908829,41.517393994792805
208,2,Carrot,7.228327830513415,9.558099082290251,13.12686012082029,63.16698836908829,41.517393994792805
208,3,Potato,5.6276517951800535,5.110598786985228,78.40549148583607,48.51180720404437,41.680928684075674
208,3,Tomato,5.6276517951800535,5.110598786985228,78.40549148583607,48.51180720404437,41.680928684075674
208,3,Barley,5.6276517951800535,5.110598786985228,78.40549148583607,48.51180720404437,41.680928684075674
208,3,Corn,5.6276517951800535,5.110598786985228,78.40549148583607,48.51180720404437,41.680928684075674
208,3,Carrot,5.6276517951800535,5.110598786985228,78.40549148583607,48.51180720404437,41.680928684075674
209,1,Potato,8.367405478862015,5.44375369569835,18.72818704780764,95.46417184928248,33.2084703544176
209,1,Tomato,8.367405478862015,5.44375369569835,18.72818704780764,95.46417184928248,33.2084703544176
209,1,Barley,8.367405478862015,5.44375369569835,18.72818704780764,95.46417184928248,33.2084703544176
209,1,Corn,8.367405478862015,5.44375369569835,18.72818704780764,95.46417184928248,33.2084703544176
209,1,Carrot,8.367405478862015,5.44375369569835,18.72818704780764,95.46417184928248,33.2084703544176
209,2,Potato,5.921873624535067,9.137506936404183,75.7461182148458,89.66712635418044,42.71753870994838
209,2,Tomato,5.921873624535067,9.137506936404183,75.7461182148458,89.66712635418044,42.71753870994838
209,2,Barley,5.921873624535067,9.137506936404183,75.7461182148458,89.66712635418044,42.71753870994838
209,2,Corn,5.921873624535067,9.137506936404183,75.7461182148458,89.66712635418044,42.71753870994838
209,2,Carrot,5.921873624535067,9.137506936404183,75.7461182148458,89.66712635418044,42.71753870994838
209,3,Potato,8.176800136357821,7.069166178526949,14.491918096736818,68.78576539715804,40.74353969018357
209,3,Tomato,8.176800136357821,7.069166178526949,14.491918096736818,68.78576539715804,40.74353969018357
209,3,Barley,8.176800136357821,7.069166178526949,14.491918096736818,68.78576539715804,40.74353969018357
209,3,Corn,8.176800136357821,7.069166178526949,14.491918096736818,68.78576539715804,40.74353969018357
209,3,Carrot,8.176800136357821,7.069166178526949,14.491918096736818,68.78576539715804,40.74353969018357
210,1,Potato,7.739921596944824,11.677399733302753,50.16607994531482,89.84854871936025,50.00837615177021
210,1,Tomato,7.739921596944824,11.677399733302753,50.16607994531482,89.84854871936025,50.00837615177021
210,1,Barley,7.739921596944824,11.677399733302753,50.16607994531482,89.84854871936025,50.00837615177021
210,1,Corn,7.739921596944824,11.677399733302753,50.16607994531482,89.84854871936025,50.00837615177021
210,1,Carrot,7.739921596944824,11.677399733302753,50.16607994531482,89.84854871936025,50.00837615177021
210,2,Potato,8.254928956873833,11.990288221316316,81.70991037845616,50.61715231769377,50.01372968596019
210,2,Tomato,8.254928956873833,11.990288221316316,81.70991037845616,50.61715231769377,50.01372968596019
210,2,Barley,8.254928956873833,11.990288221316316,81.70991037845616,50.61715231769377,50.01372968596019
210,2,Corn,8.254928956873833,11.990288221316316,81.70991037845616,50.61715231769377,50.01372968596019
210,2,Carrot,8.254928956873833,11.990288221316316,81.70991037845616,50.61715231769377,50.01372968596019
210,3,Potato,6.1938841466663614,10.93103469463086,29.009790140391793,46.86649728368073,45.05163869108138
210,3,Tomato,6.1938841466663614,10.93103469463086,29.009790140391793,46.86649728368073,45.05163869108138
210,3,Barley,6.1938841466663614,10.93103469463086,29.009790140391793,46.86649728368073,45.05163869108138
210,3,Corn,6.1938841466663614,10.93103469463086,29.009790140391793,46.86649728368073,45.05163869108138
210,3,Carrot,6.1938841466663614,10.93103469463086,29.009790140391793,46.86649728368073,45.05163869108138
211,1,Potato,6.487568242202097,8.932269444163651,42.500061157840236,16.327856600028788,43.20132398053866
211,1,Tomato,6.487568242202097,8.932269444163651,42.500061157840236,16.327856600028788,43.20132398053866
211,1,Barley,6.487568242202097,8.932269444163651,42.500061157840236,16.327856600028788,43.20132398053866
211,1,Corn,6.487568242202097,8.932269444163651,42.500061157840236,16.327856600028788,43.20132398053866
211,1,Carrot,6.487568242202097,8.932269444163651,42.500061157840236,16.327856600028788,43.20132398053866
211,2,Potato,8.29481857149938,7.772740600994203,37.18323131190551,46.4869442039483,47.91401937630789
211,2,Tomato,8.29481857149938,7.772740600994203,37.18323131190551,46.4869442039483,47.91401937630789
211,2,Barley,8.29481857149938,7.772740600994203,37.18323131190551,46.4869442039483,47.91401937630789
211,2,Corn,8.29481857149938,7.772740600994203,37.18323131190551,46.4869442039483,47.91401937630789
211,2,Carrot,8.29481857149938,7.772740600994203,37.18323131190551,46.4869442039483,47.91401937630789
211,3,Potato,6.889735846550858,6.696377051873485,77.6654013889859,97.97907491089485,45.242955482794855
211,3,Tomato,6.889735846550858,6.696377051873485,77.6654013889859,97.97907491089485,45.242955482794855
211,3,Barley,6.889735846550858,6.696377051873485,77.6654013889859,97.97907491089485,45.242955482794855
211,3,Corn,6.889735846550858,6.696377051873485,77.6654013889859,97.97907491089485,45.242955482794855
211,3,Carrot,6.889735846550858,6.696377051873485,77.6654013889859,97.97907491089485,45.242955482794855
212,1,Potato,7.7890047336710335,6.856240923488184,81.03372041551683,85.7894546880712,44.946812704141266
212,1,Tomato,7.7890047336710335,6.856240923488184,81.03372041551683,85.7894546880712,44.946812704141266
212,1,Barley,7.7890047336710335,6.856240923488184,81.03372041551683,85.7894546880712,44.946812704141266
212,1,Corn,7.7890047336710335,6.856240923488184,81.03372041551683,85.7894546880712,44.946812704141266
212,1,Carrot,7.7890047336710335,6.856240923488184,81.03372041551683,85.7894546880712,44.946812704141266
212,2,Potato,7.871671282256909,10.225383175001987,52.664253349594546,55.57876229807229,50.156698615784165
212,2,Tomato,7.871671282256909,10.225383175001987,52.664253349594546,55.57876229807229,50.156698615784165
212,2,Barley,7.871671282256909,10.225383175001987,52.664253349594546,55.57876229807229,50.156698615784165
212,2,Corn,7.871671282256909,10.225383175001987,52.664253349594546,55.57876229807229,50.156698615784165
212,2,Carrot,7.871671282256909,10.225383175001987,52.664253349594546,55.57876229807229,50.156698615784165
212,3,Potato,6.460153419508162,8.764196767676687,38.22676041252174,67.9492981450743,47.58530339117832
212,3,Tomato,6.460153419508162,8.764196767676687,38.22676041252174,67.9492981450743,47.58530339117832
212,3,Barley,6.460153419508162,8.764196767676687,38.22676041252174,67.9492981450743,47.58530339117832
212,3,Corn,6.460153419508162,8.764196767676687,38.22676041252174,67.9492981450743,47.58530339117832
212,3,Carrot,6.460153419508162,8.764196767676687,38.22676041252174,67.9492981450743,47.58530339117832
213,1,Potato,8.46549640623406,9.052371238174615,61.52555350757212,50.213725272683604,50.00716174016794
213,1,Tomato,8.46549640623406,9.052371238174615,61.52555350757212,50.213725272683604,50.00716174016794
213,1,Barley,8.46549640623406,9.052371238174615,61.52555350757212,50.213725272683604,50.00716174016794
213,1,Corn,8.46549640623406,9.052371238174615,61.52555350757212,50.213725272683604,50.00716174016794
213,1,Carrot,8.46549640623406,9.052371238174615,61.52555350757212,50.213725272683604,50.00716174016794
213,2,Potato,7.000182556026708,8.919787399527996,29.165002731826696,25.874154325664822,45.15227234593261
213,2,Tomato,7.000182556026708,8.919787399527996,29.165002731826696,25.874154325664822,45.15227234593261
213,2,Barley,7.000182556026708,8.919787399527996,29.165002731826696,25.874154325664822,45.15227234593261
213,2,Corn,7.000182556026708,8.919787399527996,29.165002731826696,25.874154325664822,45.15227234593261
213,2,Carrot,7.000182556026708,8.919787399527996,29.165002731826696,25.874154325664822,45.15227234593261
213,3,Potato,5.825676318322297,9.034895996900403,19.801525494883432,19.062346036988476,42.26618271275269
213,3,Tomato,5.825676318322297,9.034895996900403,19.801525494883432,19.062346036988476,42.26618271275269
213,3,Barley,5.825676318322297,9.034895996900403,19.801525494883432,19.062346036988476,42.26618271275269
213,3,Corn,5.825676318322297,9.034895996900403,19.801525494883432,19.062346036988476,42.26618271275269
213,3,Carrot,5.825676318322297,9.034895996900403,19.801525494883432,19.062346036988476,42.26618271275269
214,1,Potato,5.518845875201022,10.275618033418125,83.8789118267401,2.505095216675912,39.25124854932931
214,1,Tomato,5.518845875201022,10.275618033418125,83.8789118267401,2.505095216675912,39.25124854932931
214,1,Barley,5.518845875201022,10.275618033418125,83.8789118267401,2.505095216675912,39.25124854932931
214,1,Corn,5.518845875201022,10.275618033418125,83.8789118267401,2.505095216675912,39.25124854932931
214,1,Carrot,5.518845875201022,10.275618033418125,83.8789118267401,2.505095216675912,39.25124854932931
214,2,Potato,7.6840089732608865,6.524811611951947,28.792727558869096,76.17933251845787,43.02064134682155
214,2,Tomato,7.6840089732608865,6.524811611951947,28.792727558869096,76.17933251845787,43.02064134682155
214,2,Barley,7.6840089732608865,6.524811611951947,28.792727558869096,76.17933251845787,43.02064134682155
214,2,Corn,7.6840089732608865,6.524811611951947,28.792727558869096,76.17933251845787,43.02064134682155
214,2,Carrot,7.6840089732608865,6.524811611951947,28.792727558869096,76.17933251845787,43.02064134682155
214,3,Potato,7.2144848252101355,6.239245748689027,48.460586518038184,70.91068956884124,43.604596434662135
214,3,Tomato,7.2144848252101355,6.239245748689027,48.460586518038184,70.91068956884124,43.604596434662135
214,3,Barley,7.2144848252101355,6.239245748689027,48.460586518038184,70.91068956884124,43.604596434662135
214,3,Corn,7.2144848252101355,6.239245748689027,48.460586518038184,70.91068956884124,43.604596434662135
214,3,Carrot,7.2144848252101355,6.239245748689027,48.460586518038184,70.91068956884124,43.604596434662135
215,1,Potato,7.188490792354373,6.175333182347513,63.37587727313446,83.89243135060265,43.26591701253589
215,1,Tomato,7.188490792354373,6.175333182347513,63.37587727313446,83.89243135060265,43.26591701253589
215,1,Barley,7.188490792354373,6.175333182347513,63.37587727313446,83.89243135060265,43.26591701253589
215,1,Corn,7.188490792354373,6.175333182347513,63.37587727313446,83.89243135060265,43.26591701253589
215,1,Carrot,7.188490792354373,6.175333182347513,63.37587727313446,83.89243135060265,43.26591701253589
215,2,Potato,6.518826972099629,10.623803585661244,77.91223520892822,66.4288508590915,47.915611830061614
215,2,Tomato,6.518826972099629,10.623803585661244,77.91223520892822,66.4288508590915,47.915611830061614
215,2,Barley,6.518826972099629,10.623803585661244,77.91223520892822,66.4288508590915,47.915611830061614
215,2,Corn,6.518826972099629,10.623803585661244,77.91223520892822,66.4288508590915,47.915611830061614
215,2,Carrot,6.518826972099629,10.623803585661244,77.91223520892822,66.4288508590915,47.915611830061614
215,3,Potato,8.283091135986526,10.001643738841675,69.0553374953214,53.412414252249995,50.152963638980985
215,3,Tomato,8.283091135986526,10.001643738841675,69.0553374953214,53.412414252249995,50.152963638980985
215,3,Barley,8.283091135986526,10.001643738841675,69.0553374953214,53.412414252249995,50.152963638980985
215,3,Corn,8.283091135986526,10.001643738841675,69.0553374953214,53.412414252249995,50.152963638980985
215,3,Carrot,8.283091135986526,10.001643738841675,69.0553374953214,53.412414252249995,50.152963638980985
216,1,Potato,6.951930799834185,9.32076222859353,31.399649667358027,53.73491065696763,45.97023869773522
216,1,Tomato,6.951930799834185,9.32076222859353,31.399649667358027,53.73491065696763,45.97023869773522
216,1,Barley,6.951930799834185,9.32076222859353,31.399649667358027,53.73491065696763,45.97023869773522
216,1,Corn,6.951930799834185,9.32076222859353,31.399649667358027,53.73491065696763,45.97023869773522
216,1,Carrot,6.951930799834185,9.32076222859353,31.399649667358027,53.73491065696763,45.97023869773522
216,2,Potato,6.66220366604453,8.215624983976669,23.15353256321857,23.08818329840806,43.317186918249725
216,2,Tomato,6.66220366604453,8.215624983976669,23.15353256321857,23.08818329840806,43.317186918249725
216,2,Barley,6.66220366604453,8.215624983976669,23.15353256321857,23.08818329840806,43.317186918249725
216,2,Corn,6.66220366604453,8.215624983976669,23.15353256321857,23.08818329840806,43.317186918249725
